# https://github.com/mozillazg/pinyin-data
# 《通用规范汉字表》(2013 年版)里 8105 个汉字的最常用读音
# -> 表示需要验证
# ? 表示有争议，无法确定哪个是最常用的
# <- 表示需要补充拼音信息
# URO (7,832)
U+4E00: yī  # 一
U+83B2: lián  # 莲
U+83B3: shí  # 莳 -> shì
U+83B4: wō  # 莴
U+83B6: xiān  # 莶
U+83B7: huò  # 获
U+83B8: yóu  # 莸
U+83B9: yíng  # 莹
U+83BA: yīng  # 莺
U+83BC: chún  # 莼
U+83BD: mǎng  # 莽
U+83BF: cì  # 莿
U+83C0: wǎn  # 菀
U+83C1: jīng  # 菁
U+83C2: dì  # 菂
U+83C5: jiān  # 菅
U+83C7: gū  # 菇
U+83C9: lù  # 菉
U+83CA: jú  # 菊
U+83CC: jūn  # 菌
U+83CD: niè  # 菍
U+83CF: hé  # 菏
U+83D4: fú  # 菔
U+83D6: chāng  # 菖
U+83D8: sōng  # 菘
U+83DC: cài  # 菜
U+83DD: bá  # 菝
U+83DF: tú  # 菟 -> tù
U+83E0: bō  # 菠
U+83E1: hàn  # 菡
U+83E5: xī  # 菥
U+83E9: pú  # 菩
U+83EA: dàng  # 菪
U+83F0: gū  # 菰
U+83F1: líng  # 菱
U+83F2: fēi  # 菲
U+83F9: jū  # 菹 -> zū
U+83FC: tǎn  # 菼
U+83FD: shū  # 菽
U+8401: qí  # 萁
U+8403: cuì  # 萃
U+8404: táo  # 萄
U+8406: bì  # 萆
U+840B: qī  # 萋
U+840C: méng  # 萌
U+840D: píng  # 萍
U+840E: wēi  # 萎 -> wěi
U+840F: dàn  # 萏
U+8411: huán  # 萑
U+8418: nài  # 萘
U+841A: tuò  # 萚
U+841C: tiē  # 萜
U+841D: luó  # 萝
U+8423: dìng  # 萣
U+8424: yíng  # 萤
U+8425: yíng  # 营
U+8426: yíng  # 萦
U+8427: xiāo  # 萧
U+8428: sà  # 萨
U+8429: qiū  # 萩
U+8431: xuān  # 萱
U+8433: nǎn  # 萳
U+8438: yú  # 萸
U+8439: biǎn  # 萹 -> biān
U+843C: è  # 萼
U+843D: luò  # 落 -> là
U+8446: bǎo  # 葆
U+844E: lǜ  # 葎
U+8451: fēng  # 葑
U+8456: tū  # 葖
U+8457: zhù  # 著
U+8459: xiāng  # 葙
U+845A: rèn  # 葚 -> shèn
U+845B: gé  # 葛
U+845C: qiā  # 葜
U+8461: pú  # 葡
U+8463: dǒng  # 董
U+8469: pā  # 葩
U+846B: hú  # 葫
U+846C: zàng  # 葬
U+846D: jiā  # 葭
U+8470: suī  # 葰 -> jùn
U+8471: cōng  # 葱
U+8473: wēi  # 葳
U+8474: zhēn  # 葴
U+8475: kuí  # 葵
U+8476: tíng  # 葶
U+8478: xǐ  # 葸
U+847A: qì  # 葺
U+8482: dì  # 蒂
U+8484: guān  # 蒄
U+8487: chǎn  # 蒇
U+8488: kǎi  # 蒈
U+8489: kuì  # 蒉
U+848B: jiǎng  # 蒋
U+848C: lóu  # 蒌
U+848E: pài  # 蒎
U+8490: sōu  # 蒐
U+8497: làng  # 蒗
U+8499: méng  # 蒙 -> mēng
U+849C: suàn  # 蒜
U+849F: jǔ  # 蒟
U+84A1: bàng  # 蒡
U+84A8: qiàn  # 蒨
U+84AF: kuǎi  # 蒯
U+84B1: pú  # 蒱
U+84B2: pú  # 蒲
U+84B4: shuò  # 蒴
U+84B8: zhēng  # 蒸
U+84B9: jiān  # 蒹
U+84BA: jí  # 蒺
U+84BB: ruò  # 蒻
U+84BD: ēn  # 蒽
U+84BF: hāo  # 蒿
U+84C1: zhēn  # 蓁
U+84C2: míng  # 蓂
U+84C4: xù  # 蓄
U+84C7: gǔ  # 蓇 -> gū
U+84C9: róng  # 蓉
U+84CA: wěng  # 蓊
U+84CD: shī  # 蓍
U+84CF: luǒ  # 蓏
U+84D0: rù  # 蓐
U+84D1: suō  # 蓑
U+84D3: bèi  # 蓓
U+84D6: bì  # 蓖
U+84DD: lán  # 蓝
U+84DF: jì  # 蓟
U+84E0: lí  # 蓠
U+84E2: lǎng  # 蓢
U+84E3: yù  # 蓣
U+84E5: yíng  # 蓥
U+84E6: mò  # 蓦
U+84EC: péng  # 蓬
U+84F0: xǐ  # 蓰
U+84FC: liǎo  # 蓼
U+84FF: xu  # 蓿 -> xù
U+8500: bù  # 蔀
U+8503: qiáng  # 蔃
U+8508: biāo  # 蔈
U+850A: hǎn  # 蔊 -> hàn
U+850C: sù  # 蔌
U+8511: miè  # 蔑
U+8513: màn  # 蔓
U+8517: zhè  # 蔗
U+851A: wèi  # 蔚
U+851F: cù  # 蔟
U+8521: cài  # 蔡
U+852B: niān  # 蔫
U+852C: shū  # 蔬
U+8537: qiáng  # 蔷
U+8538: dōu  # 蔸
U+8539: liǎn  # 蔹
U+853A: lìn  # 蔺
U+853B: kòu  # 蔻
U+853C: ǎi  # 蔼
U+853D: bì  # 蔽
U+8543: fān  # 蕃
U+8548: xùn  # 蕈
U+8549: jiāo  # 蕉
U+854A: ruǐ  # 蕊
U+8556: qú  # 蕖
U+8557: lù  # 蕗
U+8559: huì  # 蕙
U+855E: zuì  # 蕞
U+8564: ruí  # 蕤
U+8568: jué  # 蕨
U+8570: wēn  # 蕰 -> yùn
U+8572: qí  # 蕲
U+8574: yùn  # 蕴
U+8579: wèng  # 蕹
U+857A: jí  # 蕺
U+857B: hóng  # 蕻 -> hòng
U+857E: lěi  # 蕾
U+8581: yù  # 薁
U+8584: báo  # 薄
U+8585: hāo  # 薅
U+8587: wēi  # 薇
U+858F: yì  # 薏
U+859B: xuē  # 薛
U+859C: bì  # 薜
U+85A2: xiè  # 薢
U+85A4: xiè  # 薤
U+85A8: hōng  # 薨
U+85AA: xīn  # 薪
U+85AE: sǒu  # 薮
U+85AF: shǔ  # 薯
U+85B0: xūn  # 薰
U+85B3: wěi  # 薳 -> yuǎn
U+85B7: rú  # 薷
U+85B8: piáo  # 薸
U+85B9: tái  # 薹
U+85BF: nǐ  # 薿
U+85C1: gǎo  # 藁
U+85C9: jí  # 藉 -> jiè
U+85CF: cáng  # 藏
U+85D0: miǎo  # 藐
U+85D3: xiǎn  # 藓
U+85D5: ǒu  # 藕
U+85DC: lí  # 藜
U+85DF: lěi  # 藟
U+85E0: jiào  # 藠
U+85E4: téng  # 藤
U+85E6: mò  # 藦
U+85E8: biāo  # 藨
U+85E9: fān  # 藩
U+85FB: zǎo  # 藻
U+85FF: huò  # 藿
U+8605: héng  # 蘅
U+8611: mó  # 蘑
U+8616: niè  # 蘖
U+8618: ráng  # 蘘
U+8627: qú  # 蘧
U+8629: fán  # 蘩
U+8638: zhàn  # 蘸
U+863C: mí  # 蘼
U+864E: hǔ  # 虎
U+864F: lǔ  # 虏
U+8650: nüè  # 虐
U+8651: lǜ  # 虑
U+8652: sī  # 虒
U+8653: xiāo  # 虓
U+8654: qián  # 虔
U+865A: xū  # 虚
U+865E: yú  # 虞
U+8662: guó  # 虢
U+8664: yán  # 虤
U+866B: chóng  # 虫
U+866C: qiú  # 虬
U+866E: jǐ  # 虮
U+8671: shī  # 虱
U+8677: hán  # 虷
U+8678: zǐ  # 虸
U+8679: hóng  # 虹
U+867A: huī  # 虺 -> huǐ
U+867B: méng  # 虻
U+867C: gè  # 虼
U+867D: suī  # 虽
U+867E: xiā  # 虾
U+867F: chài  # 虿
U+8680: shí  # 蚀
U+8681: yǐ  # 蚁
U+8682: mǎ  # 蚂
U+8684: fāng  # 蚄
U+8686: bā  # 蚆
U+868A: wén  # 蚊
U+868B: ruì  # 蚋
U+868C: bàng  # 蚌
U+868D: pí  # 蚍
U+8693: yǐn  # 蚓
U+8695: cán  # 蚕
U+869C: yá  # 蚜
U+869D: háo  # 蚝
U+86A3: gōng  # 蚣
U+86A4: zǎo  # 蚤
U+86A7: jiè  # 蚧
U+86A8: fú  # 蚨
U+86A9: chī  # 蚩
U+86AA: dǒu  # 蚪
U+86AC: xiǎn  # 蚬
U+86AF: qiū  # 蚯
U+86B0: yóu  # 蚰
U+86B1: zhà  # 蚱
U+86B2: píng  # 蚲
U+86B4: yòu  # 蚴
U+86B6: hān  # 蚶
U+86BA: rán  # 蚺
U+86C0: zhù  # 蛀
U+86C3: bǐng  # 蛃 -> bīng
U+86C4: gū  # 蛄
U+86C6: qū  # 蛆
U+86C7: shé  # 蛇
U+86C9: líng  # 蛉
U+86CA: gǔ  # 蛊
U+86CB: dàn  # 蛋
U+86CE: lì  # 蛎
U+86CF: chēng  # 蛏
U+86D0: qū  # 蛐
U+86D1: móu  # 蛑
U+86D4: huí  # 蛔
U+86D8: yáng  # 蛘
U+86D9: wā  # 蛙
U+86DB: zhū  # 蛛
U+86DE: kuò  # 蛞
U+86DF: jiāo  # 蛟
U+86E4: há  # 蛤 -> gé
U+86E9: qióng  # 蛩
U+86ED: zhì  # 蛭
U+86EE: mán  # 蛮
U+86F0: zhé  # 蛰
U+86F1: jiá  # 蛱
U+86F2: náo  # 蛲
U+86F3: sī  # 蛳
U+86F4: qí  # 蛴
U+86F8: shāo  # 蛸 -> xiāo
U+86F9: yǒng  # 蛹
U+86FE: é  # 蛾
U+8700: shǔ  # 蜀
U+8702: fēng  # 蜂
U+8703: shèn  # 蜃
U+8707: zhē  # 蜇 -> zhé
U+8708: wú  # 蜈
U+8709: fú  # 蜉
U+870A: lí  # 蜊 -> lì
U+870D: chú  # 蜍
U+870E: yuān  # 蜎
U+8710: jié  # 蜐
U+8712: yán  # 蜒
U+8713: tíng  # 蜓
U+8715: tuì  # 蜕
U+8717: wō  # 蜗
U+8718: zhī  # 蜘
U+871A: fēi  # 蜚
U+871C: mì  # 蜜
U+871E: qí  # 蜞
U+8721: là  # 蜡
U+8722: měng  # 蜢
U+8723: qiāng  # 蜣
U+8725: xī  # 蜥
U+8729: tiáo  # 蜩
U+872E: yù  # 蜮
U+8731: pí  # 蜱
U+8734: yì  # 蜴
U+8737: quán  # 蜷
U+873B: qīng  # 蜻
U+873E: guǒ  # 蜾
U+873F: wān  # 蜿
U+8747: yíng  # 蝇
U+8748: guō  # 蝈
U+8749: chán  # 蝉
U+874C: kē  # 蝌
U+874E: xiē  # 蝎
U+8753: yú  # 蝓
U+8757: huáng  # 蝗
U+8758: yǎn  # 蝘
U+8759: biān  # 蝙
U+8760: fú  # 蝠
U+8763: yóu  # 蝣
U+8764: qiú  # 蝤
U+8765: máo  # 蝥
U+876E: fù  # 蝮
U+8770: kuí  # 蝰
U+8772: là  # 蝲
U+8774: hú  # 蝴
U+8776: dié  # 蝶
U+877B: nǎn  # 蝻
U+877C: lóu  # 蝼
U+877D: chūn  # 蝽
U+877E: róng  # 蝾
U+8782: láng  # 螂
U+8783: páng  # 螃
U+8785: xī  # 螅
U+8788: yuán  # 螈
U+878B: sōu  # 螋
U+878D: róng  # 融
U+8797: táng  # 螗
U+879F: míng  # 螟
U+87A0: yì  # 螠
U+87A3: tè  # 螣 -> téng
U+87A8: mǎn  # 螨
U+87AB: shì  # 螫
U+87AC: cáo  # 螬
U+87AD: chī  # 螭
U+87AF: áo  # 螯
U+87B1: wèi  # 螱
U+87B3: táng  # 螳
U+87B5: piāo  # 螵
U+87BA: luó  # 螺
U+87BD: zhōng  # 螽
U+87C0: shuài  # 蟀
U+87C6: má  # 蟆
U+87CA: máo  # 蟊
U+87CB: xī  # 蟋
U+87CF: xiāo  # 蟏
U+87D1: zhāng  # 蟑
U+87D2: mǎng  # 蟒
U+87DB: péng  # 蟛
U+87E0: pán  # 蟠
U+87E5: huáng  # 蟥
U+87EA: huì  # 蟪
U+87EB: yín  # 蟫
U+87EE: shàn  # 蟮
U+87F9: xiè  # 蟹
U+87FE: chán  # 蟾
U+8803: luǒ  # 蠃
U+880A: lián  # 蠊
U+880B: zhú  # 蠋
U+8813: měng  # 蠓
U+8815: rú  # 蠕
U+8816: huò  # 蠖
U+8821: lí  # 蠡 -> lǐ
U+8822: chǔn  # 蠢
U+8832: juān  # 蠲
U+8839: dù  # 蠹
U+883C: qú  # 蠼
U+8840: xuè  # 血 -> xiě
U+8843: pēi  # 衃
U+8844: nǜ  # 衄
U+8845: xìn  # 衅
U+884C: xíng  # 行 -> háng
U+884D: yǎn  # 衍
U+884E: kàn  # 衎
U+8852: xuàn  # 衒
U+8854: xián  # 衔
U+8857: jiē  # 街
U+8859: yá  # 衙
U+8860: zhūn  # 衠
U+8861: héng  # 衡
U+8862: qú  # 衢
U+8863: yī  # 衣
U+8865: bǔ  # 补
U+8868: biǎo  # 表
U+8869: chǎ  # 衩 -> chà
U+886B: shān  # 衫
U+886C: chèn  # 衬
U+886E: gǔn  # 衮
U+8870: shuāi  # 衰
U+8872: nà  # 衲
U+8877: zhōng  # 衷
U+887D: rèn  # 衽
U+887E: qīn  # 衾
U+887F: jīn  # 衿
U+8881: yuán  # 袁
U+8882: mèi  # 袂
U+8884: ǎo  # 袄
U+8885: niǎo  # 袅
U+8886: huī  # 袆
U+8888: jiā  # 袈
U+888B: dài  # 袋
U+888D: páo  # 袍
U+8892: tǎn  # 袒
U+8896: xiù  # 袖
U+8897: zhěn  # 袗
U+889C: wà  # 袜
U+88A2: pàn  # 袢
U+88A4: mào  # 袤
U+88AA: qū  # 袪
U+88AB: bèi  # 被
U+88AD: xí  # 袭
U+88AF: bó  # 袯
U+88B1: fú  # 袱
U+88B7: jiá  # 袷
U+88BC: gē  # 袼
U+88C1: cái  # 裁
U+88C2: liè  # 裂
U+88C5: zhuāng  # 装
U+88C6: dāng  # 裆
U+88C8: kūn  # 裈
U+88C9: kèn  # 裉
U+88CE: chéng  # 裎
U+88D2: póu  # 裒
U+88D4: yì  # 裔
U+88D5: yù  # 裕
U+88D8: qiú  # 裘
U+88D9: qún  # 裙
U+88DB: yì  # 裛
U+88DF: shā  # 裟
U+88E2: lián  # 裢
U+88E3: liǎn  # 裣
U+88E4: kù  # 裤
U+88E5: jiǎn  # 裥
U+88E8: bì  # 裨
U+88F0: duō  # 裰
U+88F1: biǎo  # 裱
U+88F3: shang  # 裳 -> cháng
U+88F4: péi  # 裴
U+88F8: luǒ  # 裸
U+88F9: guǒ  # 裹
U+88FC: tì  # 裼 -> xī
U+88FE: jū  # 裾
U+8902: guà  # 褂
U+890A: biǎn  # 褊
U+8910: hè  # 褐
U+8912: bāo  # 褒
U+8913: bǎo  # 褓
U+8915: yú  # 褕
U+8919: bèi  # 褙
U+891A: chǔ  # 褚 -> zhǔ
U+891B: lǚ  # 褛
U+891F: tā  # 褟
U+8921: dā  # 褡
U+8925: rù  # 褥
U+892A: tuì  # 褪
U+892B: chǐ  # 褫
U+892F: jiè  # 褯
U+8930: qiān  # 褰
U+8934: lán  # 褴
U+8936: zhě  # 褶
U+8941: qiǎng  # 襁
U+8944: xiāng  # 襄
U+8955: lán  # 襕
U+895A: suì  # 襚
U+895C: chān  # 襜
U+895E: bì  # 襞
U+895F: jīn  # 襟
U+8966: rú  # 襦
U+896B: shì  # 襫
U+897B: pàn  # 襻
U+897F: xī  # 西
U+8981: yào  # 要
U+8983: tán  # 覃
U+8986: fù  # 覆
U+89C1: jiàn  # 见
U+89C2: guān  # 观
U+89C3: yàn  # 觃
U+89C4: guī  # 规
U+89C5: mì  # 觅
U+89C6: shì  # 视
U+89C7: chān  # 觇
U+89C8: lǎn  # 览
U+89C9: jué  # 觉
U+89CA: jì  # 觊
U+89CB: xí  # 觋
U+89CC: dí  # 觌
U+89CE: yú  # 觎
U+89CF: gòu  # 觏
U+89D0: jìn  # 觐
U+89D1: qù  # 觑
U+89D2: jiǎo  # 角
U+89D6: jué  # 觖
U+89DA: gū  # 觚
U+89DC: zī  # 觜
U+89DE: shāng  # 觞
U+89DF: huà  # 觟
U+89E3: jiě  # 解
U+89E5: gōng  # 觥
U+89E6: chù  # 触
U+89EB: sù  # 觫
U+89ED: jī  # 觭
U+89EF: zhì  # 觯
U+89F1: bì  # 觱
U+89F3: hú  # 觳
U+89FF: xī  # 觿
U+8A00: yán  # 言
U+8A04: qiú  # 訄
U+8A07: hōng  # 訇
U+8A1A: yín  # 訚
U+8A3E: zī  # 訾
U+8A48: lì  # 詈
U+8A5F: zhé  # 詟
U+8A79: zhān  # 詹
U+8A89: yù  # 誉
U+8A8A: téng  # 誊
U+8A93: shì  # 誓
U+8B07: jiǎn  # 謇
U+8B66: jǐng  # 警
U+8B6C: pì  # 譬
U+8BA1: jì  # 计
U+8BA2: dìng  # 订
U+8BA3: fù  # 讣
U+8BA4: rèn  # 认
U+8BA5: jī  # 讥
U+8BA6: jié  # 讦
U+8BA7: hòng  # 讧
U+8BA8: tǎo  # 讨
U+8BA9: ràng  # 让
U+8BAA: shàn  # 讪
U+8BAB: qì  # 讫
U+8BAD: xùn  # 训
U+8BAE: yì  # 议
U+8BAF: xùn  # 讯
U+8BB0: jì  # 记
U+8BB1: rèn  # 讱
U+8BB2: jiǎng  # 讲
U+8BB3: huì  # 讳
U+8BB4: ōu  # 讴
U+8BB5: jù  # 讵
U+8BB6: yà  # 讶
U+8BB7: nè  # 讷
U+8BB8: xǔ  # 许
U+8BB9: é  # 讹
U+8BBA: lùn  # 论
U+8BBB: xiōng  # 讻
U+8BBC: sòng  # 讼
U+8BBD: fěng  # 讽
U+8BBE: shè  # 设
U+8BBF: fǎng  # 访
U+8BC0: jué  # 诀
U+8BC1: zhèng  # 证
U+8BC2: gǔ  # 诂
U+8BC3: hē  # 诃
U+8BC4: píng  # 评
U+8BC5: zǔ  # 诅
U+8BC6: shí  # 识
U+8BC7: xiòng  # 诇
U+8BC8: zhà  # 诈
U+8BC9: sù  # 诉
U+8BCA: zhěn  # 诊
U+8BCB: dǐ  # 诋
U+8BCC: zhōu  # 诌
U+8BCD: cí  # 词
U+8BCE: qū  # 诎
U+8BCF: zhào  # 诏
U+8BD0: bì  # 诐
U+8BD1: yì  # 译
U+8BD2: yí  # 诒
U+8BD3: kuāng  # 诓
U+8BD4: lěi  # 诔
U+8BD5: shì  # 试
U+8BD6: guà  # 诖
U+8BD7: shī  # 诗
U+8BD8: jí  # 诘 -> jié
U+8BD9: huī  # 诙
U+8BDA: chéng  # 诚
U+8BDB: zhū  # 诛
U+8BDC: shēn  # 诜
U+8BDD: huà  # 话
U+8BDE: dàn  # 诞
U+8BDF: gòu  # 诟
U+8BE0: quán  # 诠
U+8BE1: guǐ  # 诡
U+8BE2: xún  # 询
U+8BE3: yì  # 诣
U+8BE4: zhèng  # 诤
U+8BE5: gāi  # 该
U+8BE6: xiáng  # 详
U+8BE7: chà  # 诧
U+8BE8: hùn  # 诨
U+8BE9: xǔ  # 诩
U+8BEB: jiè  # 诫
U+8BEC: wū  # 诬
U+8BED: yǔ  # 语
U+8BEE: qiào  # 诮
U+8BEF: wù  # 误
U+8BF0: gào  # 诰
U+8BF1: yòu  # 诱
U+8BF2: huì  # 诲
U+8BF3: kuáng  # 诳
U+8BF4: shuō  # 说
U+8BF5: sòng  # 诵
U+8BF7: qǐng  # 请
U+8BF8: zhū  # 诸
U+8BF9: zōu  # 诹
U+8BFA: nuò  # 诺
U+8BFB: dú  # 读
U+8BFC: zhuó  # 诼
U+8BFD: fěi  # 诽
U+8BFE: kè  # 课
U+8BFF: wěi  # 诿
U+8C00: yú  # 谀
U+8C01: shuí  # 谁
U+8C02: shěn  # 谂
U+8C03: diào  # 调 -> tiáo
U+8C04: chǎn  # 谄
U+8C05: liàng  # 谅
U+8C06: zhūn  # 谆
U+8C07: suì  # 谇
U+8C08: tán  # 谈
U+8C0A: yì  # 谊
U+8C0B: móu  # 谋
U+8C0C: chén  # 谌
U+8C0D: dié  # 谍
U+8C0E: huǎng  # 谎
U+8C0F: jiàn  # 谏
U+8C10: xié  # 谐
U+8C11: xuè  # 谑
U+8C12: yè  # 谒
U+8C13: wèi  # 谓
U+8C14: è  # 谔
U+8C15: yù  # 谕
U+8C16: xuān  # 谖
U+8C17: chán  # 谗
U+8C19: ān  # 谙
U+8C1A: yàn  # 谚
U+8C1B: dì  # 谛
U+8C1C: mí  # 谜
U+8C1D: pián  # 谝 -> piǎn
U+8C1E: xū  # 谞
U+8C1F: mó  # 谟
U+8C20: dǎng  # 谠
U+8C21: sù  # 谡
U+8C22: xiè  # 谢
U+8C23: yáo  # 谣
U+8C24: bàng  # 谤
U+8C25: shì  # 谥
U+8C26: qiān  # 谦
U+8C27: mì  # 谧
U+8C28: jǐn  # 谨
U+8C29: mán  # 谩
U+8C2A: zhé  # 谪
U+8C2B: jiǎn  # 谫
U+8C2C: miù  # 谬
U+8C2D: tán  # 谭
U+8C2E: zèn  # 谮
U+8C2F: qiáo  # 谯
U+8C30: lán  # 谰
U+8C31: pǔ  # 谱
U+8C32: jué  # 谲
U+8C33: yàn  # 谳
U+8C34: qiǎn  # 谴
U+8C35: zhān  # 谵
U+8C36: chèn  # 谶
U+8C37: gǔ  # 谷
U+8C3C: hóng  # 谼
U+8C3F: xī  # 谿
U+8C41: huō  # 豁
U+8C46: dòu  # 豆
U+8C47: jiāng  # 豇
U+8C49: shì  # 豉 -> chǐ
U+8C4C: wān  # 豌
U+8C55: shǐ  # 豕
U+8C5A: tún  # 豚
U+8C61: xiàng  # 象
U+8C62: huàn  # 豢
U+8C68: xī  # 豨
U+8C6A: háo  # 豪
U+8C6B: yù  # 豫
U+8C6E: fén  # 豮
U+8C73: bīn  # 豳
U+8C78: zhì  # 豸
U+8C79: bào  # 豹
U+8C7A: chái  # 豺
U+8C82: diāo  # 貂
U+8C85: xiū  # 貅
U+8C86: huán  # 貆
U+8C89: háo  # 貉 -> hé
U+8C8A: mò  # 貊
U+8C8C: mào  # 貌
U+8C94: pí  # 貔
U+8C98: mò  # 貘
U+8D1D: bèi  # 贝
U+8D1E: zhēn  # 贞
U+8D1F: fù  # 负
U+8D21: gòng  # 贡
U+8D22: cái  # 财
U+8D23: zé  # 责
U+8D24: xián  # 贤
U+8D25: bài  # 败
U+8D26: zhàng  # 账
U+8D27: huò  # 货
U+8D28: zhì  # 质
U+8D29: fàn  # 贩
U+8D2A: tān  # 贪
U+8D2B: pín  # 贫
U+8D2C: biǎn  # 贬
U+8D2D: gòu  # 购
U+8D2E: zhù  # 贮
U+8D2F: guàn  # 贯
U+8D30: èr  # 贰
U+8D31: jiàn  # 贱
U+8D32: bēn  # 贲 -> bì
U+8D33: shì  # 贳
U+8D34: tiē  # 贴
U+8D35: guì  # 贵
U+8D36: kuàng  # 贶
U+8D37: dài  # 贷
U+8D38: mào  # 贸
U+8D39: fèi  # 费
U+8D3A: hè  # 贺
U+8D3B: yí  # 贻
U+8D3C: zéi  # 贼
U+8D3D: zhì  # 贽
U+8D3E: jiǎ  # 贾 -> gǔ
U+8D3F: huì  # 贿
U+8D40: zī  # 赀
U+8D41: lìn  # 赁
U+8D42: lù  # 赂
U+8D43: zāng  # 赃
U+8D44: zī  # 资
U+8D45: gāi  # 赅
U+8D46: jìn  # 赆
U+8D47: qiú  # 赇
U+8D48: zhèn  # 赈
U+8D49: lài  # 赉
U+8D4A: shē  # 赊
U+8D4B: fù  # 赋
U+8D4C: dǔ  # 赌
U+8D4D: jī  # 赍
U+8D4E: shú  # 赎
U+8D4F: shǎng  # 赏
U+8D50: cì  # 赐
U+8D51: bì  # 赑
U+8D52: zhōu  # 赒
U+8D53: gēng  # 赓
U+8D54: péi  # 赔
U+8D55: dǎn  # 赕
U+8D56: lài  # 赖
U+8D57: fèng  # 赗
U+8D58: zhuì  # 赘
U+8D59: fù  # 赙
U+8D5A: zhuàn  # 赚
U+8D5B: sài  # 赛
U+8D5C: zé  # 赜
U+8D5D: yàn  # 赝
U+8D5E: zàn  # 赞
U+8D5F: yūn  # 赟
U+8D60: zèng  # 赠
U+8D61: shàn  # 赡
U+8D62: yíng  # 赢
U+8D63: gàn  # 赣
U+8D64: chì  # 赤
U+8D66: shè  # 赦
U+8D67: nǎn  # 赧
U+8D6A: chēng  # 赪
U+8D6B: hè  # 赫
U+8D6D: zhě  # 赭
U+8D70: zǒu  # 走
U+8D73: jiū  # 赳
U+8D74: fù  # 赴
U+8D75: zhào  # 赵
U+8D76: gǎn  # 赶
U+8D77: qǐ  # 起
U+8D81: chèn  # 趁
U+8D84: jū  # 趄 -> qiè
U+8D85: chāo  # 超
U+8D8A: yuè  # 越
U+8D8B: qū  # 趋
U+8D91: zī  # 趑
U+8D94: liè  # 趔
U+8D9F: tàng  # 趟
U+8DA3: qù  # 趣
U+8DAF: tì  # 趯
U+8DB1: zǎn  # 趱
U+8DB3: zú  # 足
U+8DB4: pā  # 趴
U+8DB5: bào  # 趵
U+8DB8: dǔn  # 趸
U+8DBA: fū  # 趺
U+8DBC: jiǎn  # 趼
U+8DBE: zhǐ  # 趾
U+8DBF: tā  # 趿
U+8DC2: qí  # 跂
U+8DC3: yuè  # 跃
U+8DC4: qiāng  # 跄
U+8DC6: tái  # 跆
U+8DCB: bá  # 跋
U+8DCC: diē  # 跌
U+8DCE: tuó  # 跎
U+8DCF: jiā  # 跏
U+8DD0: cī  # 跐
U+8DD1: pǎo  # 跑
U+8DD6: zhí  # 跖
U+8DD7: fū  # 跗
U+8DDA: shān  # 跚
U+8DDB: bǒ  # 跛
U+8DDD: jù  # 距
U+8DDE: lì  # 跞
U+8DDF: gēn  # 跟
U+8DE3: xiǎn  # 跣
U+8DE4: jiāo  # 跤
U+8DE8: kuà  # 跨
U+8DEA: guì  # 跪
U+8DEC: kuǐ  # 跬
U+8DEF: lù  # 路
U+8DF1: zhì  # 跱
U+8DF3: tiào  # 跳
U+8DF5: jiàn  # 践
U+8DF6: dá  # 跶
U+8DF7: qiāo  # 跷
U+8DF8: bì  # 跸
U+8DF9: xiān  # 跹
U+8DFA: duò  # 跺
U+8DFB: jī  # 跻
U+8DFD: jì  # 跽
U+8E05: xué  # 踅
U+8E09: liáng  # 踉
U+8E0A: yǒng  # 踊
U+8E0C: chóu  # 踌
U+8E0F: tà  # 踏
U+8E12: wō  # 踒
U+8E14: chuō  # 踔
U+8E1D: huái  # 踝
U+8E1E: jù  # 踞
U+8E1F: chí  # 踟
U+8E22: tī  # 踢
U+8E23: bó  # 踣
U+8E26: yǐ  # 踦 -> qī
U+8E29: cǎi  # 踩
U+8E2A: zōng  # 踪
U+8E2C: zhì  # 踬
U+8E2E: diǎn  # 踮
U+8E2F: zhí  # 踯
U+8E31: duó  # 踱
U+8E35: zhǒng  # 踵
U+8E36: dì  # 踶
U+8E39: chuài  # 踹
U+8E3A: jiàn  # 踺
U+8E3D: jǔ  # 踽
U+8E40: dié  # 蹀
U+8E41: pián  # 蹁
U+8E42: róu  # 蹂
U+8E44: tí  # 蹄
U+8E45: chǎ  # 蹅
U+8E47: jiǎn  # 蹇
U+8E48: dǎo  # 蹈
U+8E49: cuō  # 蹉
U+8E4A: qī  # 蹊
U+8E4B: tà  # 蹋
U+8E50: jí  # 蹐
U+8E51: niè  # 蹑
U+8E52: pán  # 蹒
U+8E59: cù  # 蹙
U+8E5A: tāng  # 蹚
U+8E5C: sù  # 蹜
U+8E62: dí  # 蹢
U+8E66: bèng  # 蹦
U+8E69: bié  # 蹩
U+8E6C: dēng  # 蹬
U+8E6D: cèng  # 蹭
U+8E6F: fán  # 蹯
U+8E70: chú  # 蹰
U+8E72: dūn  # 蹲
U+8E74: cù  # 蹴
U+8E76: jué  # 蹶
U+8E7C: pǔ  # 蹼
U+8E7D: liāo  # 蹽
U+8E7E: dūn  # 蹾
U+8E7F: cuān  # 蹿
U+8E81: zào  # 躁
U+8E85: zhú  # 躅
U+8E87: chú  # 躇
U+8E8F: lìn  # 躏
U+8E90: liè  # 躐
U+8E94: chán  # 躔
U+8E9C: zuān  # 躜
U+8E9E: xiè  # 躞
U+8EAB: shēn  # 身
U+8EAC: gōng  # 躬
U+8EAF: qū  # 躯
U+8EB2: duǒ  # 躲
